RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
394613,783,"Frankfort, IN",Msa,IN,,,63911,63898,63896,63772,63722,63842,64271,64851,65574,66339,67029,67556,67931,68410,68888,69679,70454,71111,71450,71540,71577,71567,71862,72269,72872,73262,73753,74131,74427,74599,74654,74803,74818,74957,74901,75128,75439,75927,76386,76819,77241,77602,77904,78315,78665,78923,79144,79456,79802,80106,80387,80704,81095,81423,81762,82053,82455,82930,83492,83849,84120,84344,84604,84840,85012,85295,85589,85856,86014,86140,86246,86392,86576,86727,86920,87099,87312,87430,87554,87647,87821,87963,88134,88301,88455,88630,88728,88828,88880,89029,89156,89342,89501,89691,89893,90093,90291,90464,90657,90869,91104,91350,91632,91929,92169,92442,92689,92998,93310,93667,94021,94383,94748,94977,95124,95180,95301,95383,95437,95455,95450,95464,95566,95695,95859,96032,96274,96528,96700,96795,96854,96929,97062,97215,97304,97299,97208,97233,97236,97262,97315,97463,97619,97646,97576,97400,97216,97084,97030,96907,96745,96600,96476,96291,96145,96035,95910,95715,95453,95144,94752,94386,93958,93522,93106,92840,92580,92424,92276,92241,92140,92073,91995,91843,91863,91901,91896,91668,91416,91179,90983,90713,90573,90386,90243,90107,89935,89842,89713,89666,89581,89530,89503,89502,89471,89494,89527,89601,89587,89419,89343,89251,89244,89076,88921,88810,88712,88578,88432,88339,88303,88313,88305,88390,88441,88563,88634,88764,88931,89150,89406,89679,89999,90326,90584,90813,91102,91351,91589,91710,91814,91917,92016,92098,92147,92203,92396,92537,92603,92686,92842,93102,93352,93593,93844,94039,94262,94558,94817,95107,95497,95964,96429,96757,97114,97492,97875,98297,98740,99111,99489,99872,100217,100562,100979,101560,102151,102756,103400,104075,104579,105177,105695,106320,106869,107602,108285,108935,109455,109988,110493,110970,111567,112105,112702,113196,113743,114114,114477
394414,784,"Brevard, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161469,163606,165047,168423,170955,173702,175868,178134,179877,181410,182472,183901,185469,186699,187953,188904,190902,192394,194209,195584,197391,199136,201097,202219,203013,203438,204184,204502,204731,204821,205305,205675,206149,206667,207323,207799,208012,207690,207477,207216,206924,206452,206049,205771,205120,204294,203441,202719,201854,201022,200060,199270,198411,197531,196490,195381,194554,193819,193017,192300,191648,191286,190748,190266,189767,189298,188792,188397,188008,187555,186946,186362,185920,185518,185437,185330,185134,184870,184684,184334,183919,183414,183361,183323,183342,183199,182976,182852,182905,183018,183089,183149,183263,183511,183654,183767,183759,183838,183871,183976,184121,184430,184760,185157,185566,186046,186633,187189,187649,187939,188316,188613,188928,189302,189936,190640,191340,191956,192780,193679,194885,195962,197003,197913,198761,199481,199971,200472,201001,201629,201565,201468,201406,202050,202865,203773,204693,205456,206246,207202,208200,209165,210265,211546,212716,213667,214559,215483,216449,217520,218634,219870,221168,222692,224266,225749,226999,228274,229447,230704,231753,232857,234047,234639,235461,236138,237429,238259,239232,239996,241013,241923,242958,243914,244767,245972,246941,247896,248322,249103,249900
395149,785,"Taos, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239518,237963,237701,236012,235305,234257,233921,233406,232000,230848,229378,228542,227587,227809,227180,226885,225602,225431,224365,223949,224115,224702,224684,224163,224019,223519,223185,222644,222075,220106,218003,215640,214612,212320,211116,209584,208093,206674,204379,203261,201541,201091,201040,200153,198321,196898,197014,196722,195505,193374,192486,190787,189919,188460,188042,188965,190670,192304,191954,192391,193137,193780,193086,193491,194041,195618,195961,196061,195198,194786,194944,195321,195581,196814,199264,200457,201676,201770,202402,202196,203129,204969,207818,209282,209664,208835,208395,209149,209922,210857,211889,213534,214716,215607,216027,217719,221283,225626,229026,231145,232893,234900,236189,237774,238152,238256,237981,238081,236933,236522,236536,238217,238989,239848,240548,241653,243712,245566,246832,247112,249919,252053,255194,255687,256151,256970,258567,261355,265039,268291,272221,275490,277617,279255,279544,281623,284822,287649,290187,291550,292085,293298,294538,296925,299169,302059,305489
753902,786,"Malvern, AR",Msa,AR,46146,46127,46131,46223,46406,46709,46949,47158,47232,47354,47429,47572,47703,47883,47913,48043,48461,48837,49053,49046,49247,49533,49829,50118,50364,50636,51274,51635,51252,50507,50269,50629,51185,51279,51439,51287,51368,51520,51602,51559,51649,52142,52424,52421,51887,51976,52156,52720,52864,53117,53172,53335,53398,53391,53697,54158,54812,55178,55365,55615,56063,56196,56307,56411,56966,57531,57759,57900,57877,57921,57768,57791,57828,58098,58286,58432,58544,58727,59072,59145,59277,59405,59854,60107,60363,60555,60945,61438,61879,62209,62377,62682,63175,63714,64326,64751,65175,65575,65975,66493,66836,67206,67637,68280,68945,69552,70081,70682,71290,71907,72585,73266,74067,74926,75732,76341,76902,77466,77916,78382,78787,79331,79845,80221,80608,80892,81338,81749,82083,82349,82732,83067,83394,83436,83542,83756,83999,84201,84141,84138,84150,84219,84056,83899,83925,84208,84233,83988,83521,82604,81774,81135,80946,80840,80652,80748,80630,80500,80222,79998,79846,80424,81139,81530,81351,81025,80859,80716,80592,80671,80689,80870,81089,80928,80658,80457,80558,80770,81306,81278,81197,80619,80569,80510,80407,80739,81163,81778,82046,82122,81872,81847,81893,82113,82163,82289,82619,82805,82924,82718,82637,82573,82689,82786,82989,83168,83342,83382,83241,82824,82325,82121,82063,82133,82126,82236,82286,82274,82230,82087,81953,81873,82025,82119,82170,82205,82187,82247,82349,82660,82941,83211,83377,83637,83813,84092,84313,84601,84830,84833,84819,84802,84957,85207,85634,86059,86378,86618,86901,87126,87420,87966,88403,88738,88765,88941,89214,89522,89909,90099,90279,90423,90673,90829,91032,91194,91577,91949,92178,92310,92428,92678,92985,93251,93673,94062,94551,94871,95194,95423,95774,96149,96519,96894,97221,97605,97796,98009,98136,98434,98670
395165,787,"Troy, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102207,101696,101669,101526,101575,101610,101715,102292,103220,104371,105279,105813,105998,106748,107386,108020,108537,109064,109721,109547,108676,107481,106839,107022,107761,108287,108673,108874,108962,108885,108604,108550,109218,109969,110545,110755,110938,111043,110979,111042,110970,111596,112029,112873,113191,113540,113848,114046,114333,114568,114990,115369,116202,116763,117643,118103,118719,118947,119324,119748,120369,120660,121035,121132,121324,121274,121563,121924,122294,122719,123050,123380,123492,123854,124032,124382,124421,124598,124356
395196,788,"Wabash, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84295,85031,85619,86884,87828,88782,89330,89813,90098,90483,90821,91075,91252,91260,91217,91061,91088,91036,91313,91553,91873,91874,91881,91906,92050,92133,92212,92084,92182,92146,92257,92298,92401,92520,92483,92400,92133,91905,91785,91847,91805,91698,91515,91374,91205,91095,90963,90768,90514,90216,89682,89052,88436,88040,87706,87418,87233,87070,86947,86891,86883,86853,86851,86867,86876,86894,86829,86721,86501,86276,86072,85854,85661,85525,85487,85495,85502,85429,85403,85353,85322,85294,85257,85256,85255,85306,85398,85457,85553,85592,85627,85641,85675,85833,85993,86170,86246,86265,86233,86214,86177,86210,86267,86479,86724,86736,86751,86753,87001,87248,87523,87786,88147,88544,88989,89292,89590,89944,90286,90547,90715,90893,91088,91370,91618,91852,91931,92101,92238,92457,92621,92914,93160,93491,93773,94027,94157,94291,94544,94796,95076,95276,95591,95852,96279,96650,97128,97618,98249,98889,99517,100082,100668,101390,102153,102938,103552,104116,104667,105173,105670,106047,106521,107062,107676,108219,108776,109343,109922,110511,111059,111624,112126,112689,113132,113522,113810,114067,114235,114351
394433,789,"Cambridge, MD",Msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203694,202753,202105,201271,200765,200581,200106,198312,196899,195688,196089,196188,196068,196139,196024,195392,194573,193435,192545,192821,192013,190820,187760,185291,183075,180995,179187,177279,175134,172843,170831,169456,168750,167969,166817,165404,163990,162579,161111,159728,158313,156988,155452,154185,153160,152664,152270,151834,151374,151108,150892,150659,150386,150058,149790,149122,148444,147660,147133,146545,145942,145172,144530,144015,143717,143503,143380,143582,143639,143484,143071,142825,142657,142634,142582,142634,142595,142628,142611,142662,142724,142889,143087,143315,143523,143646,143774,143838,143941,144038,144207,144302,144446,144579,144856,145033,145195,145368,145502,145643,145789,146017,146181,146230,146240,146391,146439,146400,146373,146415,146517,146441,146406,146356,146341,146382,146331,146181,146012,146082,146191,146206,146097,146199,146252,146413,146440,146455,146458,146470,146663,146795,146973,147119,147170,147143,147022,146604,146233,145975,146110,146566,146914,147161,147121,147158,147375,147638,147958,148178,148372,148532,148522,148862,149300,149889,150183,150565,151060,151538,151935,152512,153089,153616,154066,154066,153985,153819,153991,154035
394812,790,"Macomb, IL",Msa,IL,43021,43021,43077,43147,43233,43277,43338,43362,43418,43468,43539,43638,43890,44192,44476,44621,44699,44796,44936,45110,45247,45351,45542,45699,45935,46049,46054,45981,46028,46206,46290,46474,46649,46945,47040,47168,46738,46524,46397,46860,47321,47710,48125,48375,48647,48814,49061,49274,49744,50075,50485,50691,50850,50988,51120,51405,51683,51995,52267,52556,52886,53232,53457,53617,53800,54077,54355,54513,54586,54650,54850,55139,55436,55731,55989,56187,56292,56362,56437,56517,56663,56817,57045,57158,57279,57285,57420,57549,57735,57857,58006,58387,58857,59331,59472,59627,59660,60036,60361,60881,61347,61897,62457,62729,62924,63076,63477,63923,64600,65039,65425,65596,65883,66207,66528,66913,67234,67556,67873,68154,68356,68531,68805,69076,69307,69418,69506,69571,69684,69798,69897,69975,69995,69969,69884,69824,69765,69701,69681,69775,69848,69849,69679,69509,69288,69123,68966,68805,68620,68316,67900,67372,66894,66554,66298,66072,65869,65619,65252,64825,64372,64134,63850,63621,63343,63135,62924,62674,62416,62255,62216,62216,62194,62020,61941,61833,61719,61437,61232,61043,60850,60583,60266,60068,59909,59861,59778,59666,59575,59519,59577,59659,59828,59913,60013,59992,59981,59952,60011,60039,60076,60122,60026,59920,59878,60052,60276,60444,60643,60859,61054,61483,61937,62392,62729,63002,63136,63202,63337,63655,63939,64211,64455,64620,64802,65048,65387,65834,66285,66710,66959,67180,67402,67637,67868,68056,68233,68395,68616,68821,69061,69312,69631,69908,70189,70445,70713,71011,71296,71546,71733,71902,72085,72254,72444,72651,72878,73141,73411,73634,73816,73987,74220,74466,74726,74925,75166,75390,75596,75712,75794,75899,76011,76109,76323,76588,76865,77134,77331,77545,77725,77967,78215,78444,78673,78908,79019,79071,79086,79125,79170
395187,791,"Vernal, UT",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122776,123663,125245,127510,129914,131513,133196,134859,136790,139015,141160,143502,145969,148579,150331,152753,155158,158741,162030,165420,168414,170768,173211,175076,176881,178689,180227,181261,181716,182297,182912,183267,183265,183273,183000,182740,181917,181079,180352,179609,178994,178297,177854,177115,176397,175513,174571,173767,172996,171894,170277,168525,166919,165258,163725,162575,161717,161049,160448,160051,159862,159774,159809,159792,159561,159182,158443,157745,157033,156493,156068,155248,154289,153558,153268,153087,152843,152854,153064,153160,153104,153130,153253,153528,153931,154169,154367,154619,155292,156013,156892,157906,159044,160218,161401,162729,164133,165509,166811,168119,169305,170468,171471,172452,173418,174262,175011,175691,176418,177252,178110,178935,179747,180442,181194,181936,182762,183621,184527,185425,186157,186994,187942,189056,190066,191158,192197,193266,194296,195361,196449,197531,198708,199777,200711,201640,202738,203932,205218,206553,207910,209043,210233,211569,213092,214581,215945,217053,218080,219023,220218,221502,222857,224331,225567,226529,227161,227886,228761,229910,230758,231714,232192,232893,233472,234217,234940,235449,235677,235689,235763,235891,236199,236407,236820,236990,237195,237240,237387,237783,238497
394749,792,"Kingsville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69525,69601,69539,69518,69528,69746,69863,70077,70243,70536,70698,70936,71204,71391,71733,72097,72539,72682,72987,73193,73498,73653,73963,74247,74524,74903,75122,75338,75380,75728,76006,76286,76322,76396,76521,76517,76414,76239,76331,76410,76505,75934,75528,75013,75061,74938,74842,74729,74695,74617,74430,74179,73925,73904,73746,73681,73411,73302,73184,73186,73145,73131,73093,73010,72924,72852,72714,72602,72425,72341,72129,71853,71668,71528,71483,71434,71431,71499,71647,71722,71758,71726,71835,71971,72053,72126,72168,72330,72490,72631,72780,72848,73023,73152,73402,73615,73869,74151,74504,74837,75158,75429,75784,76237,76735,77218,77648,78120,78643,79119,79515,79890,80288,80776,81229,81722,82230,82790,83285,83734,84134,84628,85093,85593,86119,86687,87156,87606,87891,88213,88488,88902,89389,89833,90476,91076,91658,92029,92453,92858,93246,93675,94264,94832,95223,95582,95892,96234,96554,97120,97675,98183,98745,99294,99712,100053,100425,100795,100875,101016,101066,100938,100798,100912,101220,101410,101575,101945,102228,102498,102741,103092,103498,103936,104352,104579,104623,104740,104893,104908,104985
394815,793,"Madison, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104343,104196,104055,103650,103366,103063,102905,102586,102383,102172,102092,102015,101879,101593,101190,101004,100727,100506,100011,99748,99471,99242,98849,98328,97810,97516,97364,97237,96951,96677,96547,96400,95960,95477,95033,94799,94746,94664,94623,94371,94258,94022,93760,93513,93496,93520,93523,93583,93543,93446,93306,93294,93420,93586,93836,93989,94197,94359,94493,94539,94661,94901,95123,95289,95340,95678,95880,96199,96216,96284,96471,96671,96852,97148,97587,98082,98901,99199,99880,99884,100371,100718,101293,101852,102187,102092,101978,102140,101623,101780,101567,102416,102744,103033,103146,103211,103725,104528,105257,105755,106516,107053,107651,108083,108716,109636,110311,111007,111254,111567,111833,112172,112865,113671,114623,115179,115755,116397,117335,118245,119348,120301,121443,122345,123224,123985,124700,125467,126233,126830,127364,127892,128574,129329,130093,130986,131570,132168,132681,133316,133850,134352,134740,135072,135191,135227,135086
394886,794,"Mount Pleasant, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91576,92289,92769,93653,94051,94324,94487,94924,95339,95847,95943,96171,96183,96156,95922,95878,96299,96770,97296,97491,97763,97902,98399,98593,98880,98806,99223,99448,99838,99979,100188,100121,99833,99292,98970,98694,98749,98694,98000,97308,96589,96565,96332,96149,95860,95745,95496,95292,94878,94502,94366,94202,94069,93697,93437,93311,93343,93443,93522,93537,93461,93371,93289,93170,93012,92765,92630,92377,92124,91779,91566,91397,91374,91378,91422,91467,91466,91539,91577,91650,91683,91759,91803,91897,92027,92213,92411,92659,93047,93387,93684,94011,94390,94800,95244,95660,96055,96443,96897,97455,97907,98394,98897,99621,100307,100961,101449,101926,102388,102830,103260,103665,104099,104520,104893,105076,105289,105560,105987,106533,107070,107637,108080,108497,108948,109427,109827,110079,110410,110769,111188,111477,111768,112048,112477,112939,113338,113716,114210,114912,115445,115921,116317,116716,117215,117675,118095,118247,118555,118948,119625,120206,120845,121423,121887,122380,122717,123070,123389,123538,123624,123562,123662,123836,124302,124821,125440,125888,126373,126834,127260,127885,128441,129027,129281,129440,129332,129180
394962,795,"Paris, TN",Msa,TN,59161,59332,59506,59838,60119,60364,60633,60896,61152,61363,61591,61860,62074,62347,62624,62961,63200,63459,63703,64038,64354,64717,65093,65488,66264,66945,67492,67570,67880,68273,68681,69019,69341,69729,69980,70090,69630,69068,68685,69054,69580,70009,70274,70305,70446,70444,70585,70716,70947,71340,71608,71830,71866,71955,72087,72390,72669,73012,73343,73780,74313,74685,75060,75120,75217,75281,75440,75635,75818,76029,76149,76185,76148,76138,76134,76181,76431,76708,77037,77173,77316,77357,77374,77434,77509,77693,77817,78018,78388,78757,79031,79014,78941,78878,78856,78962,79115,79339,79513,79728,79013,78239,77411,77404,77506,77575,77851,77972,78293,78393,78680,78859,79506,80123,80808,81222,81477,81997,82354,82700,82696,82545,82604,82620,82967,83303,83650,83911,84315,84604,84678,84807,84841,85521,85755,86267,86326,86599,86870,87215,87527,87741,88154,88519,89207,89372,89617,89480,89496,89447,89430,89343,89179,89010,88847,88638,88327,88051,87799,87596,87291,86832,86247,85635,85112,84752,84456,84240,84001,83837,83756,83720,83756,83830,83960,84011,83925,83690,83379,83054,82705,82359,81978,81715,81474,81322,81205,81214,81289,81304,81267,81220,81279,81351,81440,81489,81610,81708,81784,81776,81796,81873,82039,82198,82335,82476,82628,82792,82903,82993,83108,83305,83530,83836,84151,84537,84838,85130,85431,85782,86161,86555,86955,87325,87695,88016,88298,88543,88945,89391,89788,90039,90306,90643,91010,91408,91791,92222,92679,93194,93681,94199,94768,95374,95956,96477,97003,97556,98115,98678,99226,99732,100235,100691,101203,101796,102399,103008,103562,104109,104684,105253,105860,106486,106991,107450,107856,108362,108881,109416,109985,110574,111177,111776,112299,112789,113269,113651,113986,114205,114558,114871,115192,115509,115822,116154,116543,116966,117473,118106,118805
394491,796,"Columbus, NE",Msa,NE,66582,66556,66625,66687,66882,66963,67306,67388,67553,67533,67807,67890,68068,68331,68880,69348,69649,69905,69773,69934,70034,70426,70384,70631,70863,71016,70623,70255,69914,69985,70183,70571,70866,71125,71404,71655,71672,71716,71791,72242,72686,73075,73332,73466,73652,73809,74073,74298,74626,74969,75485,75874,76330,76566,76817,77018,77282,77547,77813,78109,78465,78765,79022,79146,79315,79522,79838,80109,80381,80599,80830,81053,81262,81471,81603,81770,81931,82126,82324,82500,82669,82801,82963,83079,83231,83350,83517,83690,83858,84049,84201,84545,84920,85397,85710,86031,86291,86621,86948,87256,87614,87989,88411,88741,89029,89322,89625,89937,90233,90535,90862,91210,91549,91846,92126,92158,92146,92019,92078,92162,92251,92302,92422,92584,92760,92871,92977,93123,93166,93239,93332,93508,93703,93623,93748,93920,94247,94386,94431,94398,94116,93808,93796,93969,94168,94972,95281,95584,95428,95846,96350,97074,98563,99951,100497,100210,99854,99630,99734,99857,100078,100022,100054,100320,100337,100889,101758,103333,105068,106334,107356,107644,107988,108224,108686,109148,109411,109176,109180,109084,108812,108253,107732,108308,109123,110200,110958,111479,112109,112459,112556,112521,112460,112944,113402,113409,113198,112792,112494,112345,112059,112027,112289,113049,114380,115268,115845,116420,116848,117700,118418,119931,121763,123366,124177,124515,124899,125546,126923,128205,130120,131346,132222,131308,130252,130613,132192,133589,133992,134526,135067,135631,135630,135645,136128,137399,138716,139097,139118,139459,140066,140515,140824,141329,142095,143165,144327,145336,146068,146737,147440,148208,149258,150311,151251,152197,153178,154114,154726,155489,156555,157700,158720,159546,160280,160964,161692,162366,163122,163894,164771,165552,166316,167022,168037,169095,170387,171377,172343,173210,174057,174875,175722,176546,177266,178020,178579,179145,179457,179994,180505
394419,797,"Brookings, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150883,151202,151305,151752,152051,152412,152585,152733,153012,153332,153645,153851,153928,153883,153788,153572,153452,153310,153229,153110,152843,152419,152029,151663,151603,151561,151878,152106,152566,152720,153067,153167,153131,153176,153085,153123,152868,152575,152230,151903,151119,150551,149994,150099,150203,150346,150566,150810,151098,151416,151636,151848,152180,152514,152956,153304,153786,154222,154625,155033,155566,156118,156692,157198,157793,158280,158723,159036,159410,159828,160191,160542,160701,160883,161163,161616,162115,162541,163017,163460,163901,164267,164786,165284,165921,166554,167220,167913,168577,169371,169995,170620,171144,171805,172448,173130,173911,174717,175428,175971,176499,177171,177999,178901,179818,180704,181502,182416,183331,184307,185156,186095,186882,187631,188293,188993,189627,190072,190753,191280,191754,191996,192576,193365,194484,195341,195990,196416,196946,197740,198001,198387,198535,199058,199437,199755,199983,200268,200757,201413,202049,202601,203487,204357,205476,206461,207480
394740,798,"Kennett, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60233,60593,60936,61322,61530,61644,61848,62138,62270,62428,62426,62528,62610,62652,62579,62682,62833,63099,63247,63244,63275,63197,63332,63306,63284,63068,62743,62606,62660,62611,62406,62129,62057,61965,61787,61564,61286,61054,60901,60597,60354,60170,60108,60083,60002,59955,59862,59732,59653,59444,59186,58838,58504,58229,58001,57846,57686,57558,57491,57464,57414,57361,57332,57318,57228,57026,56834,56601,56513,56410,56282,56062,55844,55790,55756,55813,55844,55946,55916,55867,55523,55158,54827,54781,54847,54841,54806,54758,54733,54683,54675,54708,54858,55030,55186,55229,55174,55120,55115,55079,55106,55141,55243,55372,55536,55734,55870,55988,56138,56347,56521,56733,56910,57133,57355,57533,57701,57795,57867,57949,58042,58227,58453,58689,58947,59144,59511,59869,60271,60570,61102,61609,62061,62279,62493,62738,62965,63199,63069,62972,62867,63158,63387,63635,63903,64198,64470,64654,64857,65138,65560,66113,66652,67036,67180,67345,67544,67849,68151,68445,68654,68799,68950,69385,69849,70257,70487,70585,70695,70768,70888,71025,71202,71374,71528,71371,71181,71012,71089,71231
394376,800,"Beeville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75551,75517,75373,75227,74991,74813,74577,74411,74268,74212,74201,74258,74201,74089,74030,73943,73953,73931,73984,73970,73960,73810,73641,73379,73438,73502,73634,73607,73647,73624,73607,73566,73481,73433,73340,73286,73030,72774,72528,72435,72369,72361,72415,72507,72662,72928,73232,73554,73782,74037,74280,74480,74677,74897,75156,75406,75621,75700,75753,75828,76073,76390,76699,77075,77485,77856,78205,78558,79093,79791,80577,81342,82110,82877,83630,84260,84789,85333,85865,86429,86837,87256,87771,88416,89076,89629,90170,90739,91433,92300,93161,93936,94697,95321,95721,95947,96313,96864,97579,98311,98992,99469,100031,100612,101245,101865,102665,103557,104247,104801,105261,105828,106426,107170,107857,108666,109305,109990,110626,111355,112153,112947,113635,114239,114857,115375,115758,115978,116417,116960,117369,117559,117751,118304,119035,119764,120231,120722,121287,121859,122268,122515,122796,123125,123390,123329,123124
